customer_id,age,gender,loyalty_member,join_date
C007887,36,Female,Yes,2022-06-16
C007888,62,Male,Yes,2024-08-14
C007889,26,Female,Yes,2025-02-25
C007890,43,Female,No,2023-08-09
C007891,48,Female,Yes,2023-07-26
C007892,18,Female,Yes,2024-03-13
C007893,37,Male,No,2022-12-14
C007894,28,Male,No,2022-08-14
C007895,60,Female,No,2022-05-30
C007896,19,Male,No,2026-02-17
C007897,28,Female,No,2024-06-18
C007898,46,Female,Yes,2022-04-14
C007899,58,Female,No,2025-05-31
C007900,62,Male,No,2025-05-15
C007901,35,Male,Yes,2025-01-09
C007902,60,Female,Yes,2022-06-29
C007903,41,Male,No,2021-10-28
C007904,34,Female,No,2023-10-18
C007905,69,Female,No,2024-01-06
C007906,67,Female,No,2022-09-19
C007907,30,Male,No,2021-09-18
C007908,54,Male,Yes,2025-05-22
C007909,32,Male,Yes,2022-02-17
C007910,51,Female,Yes,2022-02-06
C007911,30,Female,Yes,2022-06-28
C007912,41,Male,No,2025-01-05
C007913,54,Male,Yes,2025-06-20
C007914,26,Male,No,2022-08-04
C007915,61,Female,Yes,2025-09-09
C007916,46,Male,No,2026-03-02
C007917,39,Male,Yes,2023-06-14
C007918,63,Female,Yes,2023-12-03
C007919,53,Female,No,2025-03-13
C007920,57,Female,Yes,2025-01-08
C007921,55,Male,Yes,2022-03-16
C007922,68,Male,Yes,2023-05-30
C007923,46,Male,Yes,2023-02-21
C007924,42,Male,No,2025-01-15
C007925,34,Female,Yes,2025-09-22
C007926,69,Male,Yes,2024-12-07
C007927,21,Male,Yes,2022-07-31
C007928,39,Male,No,2023-04-12
C007929,68,Male,Yes,2025-02-27
C007930,68,Male,No,2022-04-21
C007931,66,Female,No,2021-05-10
C007932,60,Female,No,2021-03-26
C007933,43,Female,Yes,2021-09-12
C007934,67,Female,No,2023-08-09
C007935,63,Female,Yes,2022-05-21
C007936,49,Female,Yes,2022-03-30
C007937,45,Male,Yes,2025-10-11
C007938,18,Male,Yes,2024-10-05
C007939,49,Male,No,2023-09-01
C007940,23,Male,Yes,2024-11-05
C007941,56,Female,No,2021-09-10
C007942,59,Female,No,2024-05-13
C007943,35,Male,Yes,2026-01-26
C007944,56,Female,No,2024-04-17
C007945,52,Male,Yes,2025-07-19
C007946,62,Male,Yes,2025-12-03
C007947,18,Female,Yes,2022-01-08
C007948,54,Female,No,2023-07-10
C007949,51,Male,No,2024-10-22
C007950,38,Male,No,2022-11-19
C007951,66,Female,Yes,2025-01-06
C007952,65,Female,No,2023-12-24
C007953,62,Male,No,2022-03-07
C007954,69,Female,Yes,2025-03-01
C007955,32,Female,No,2025-08-25
C007956,31,Female,Yes,2025-07-19
C007957,65,Female,Yes,2021-04-01
C007958,39,Female,No,2026-01-20
C007959,53,Male,No,2025-02-04
C007960,43,Male,Yes,2021-10-28
C007961,44,Male,No,2021-06-04
C007962,64,Male,Yes,2023-12-05
C007963,25,Male,Yes,2023-03-23
C007964,42,Male,Yes,2022-07-14
C007965,20,Male,Yes,2021-10-04
C007966,54,Male,Yes,2023-03-30
C007967,45,Female,No,2025-02-14
C007968,42,Male,Yes,2022-08-31
C007969,57,Female,No,2023-08-19
C007970,44,Male,Yes,2022-06-17
C007971,62,Female,No,2025-06-03
C007972,42,Female,Yes,2022-01-06
C007973,45,Male,No,2022-11-19
C007974,22,Female,Yes,2024-12-21
C007975,49,Female,No,2022-11-12
C007976,33,Male,No,2024-06-08
C007977,18,Male,No,2021-07-09
C007978,55,Female,No,2022-11-21
C007979,41,Female,Yes,2025-12-26
C007980,32,Male,Yes,2022-01-02
C007981,66,Male,No,2022-10-11
C007982,35,Female,Yes,2025-03-14
C007983,22,Female,No,2025-07-19
C007984,56,Male,No,2023-11-29
C007985,47,Male,Yes,2026-02-10
C007986,37,Male,Yes,2025-11-21
C007987,69,Female,Yes,2022-08-15
C007988,27,Female,No,2022-11-16
C007989,67,Female,No,2022-12-16
C007990,54,Male,No,2022-08-23
C007991,64,Female,No,2022-11-26
C007992,60,Male,No,2024-06-21
C007993,40,Female,No,2024-08-05
C007994,69,Male,Yes,2025-09-11
C007995,22,Female,Yes,2021-06-28
C007996,28,Male,Yes,2024-01-06
C007997,43,Male,Yes,2025-06-04
C007998,40,Male,No,2021-12-13
C007999,69,Male,Yes,2024-06-10
C008000,55,Male,No,2024-01-17
C008001,26,Female,Yes,2022-01-05
C008002,32,Male,Yes,2024-12-06
C008003,60,Female,No,2022-02-05
C008004,32,Female,Yes,2022-11-28
C008005,48,Female,No,2024-07-05
C008006,33,Female,Yes,2025-01-13
C008007,22,Female,No,2022-06-01
C008008,30,Male,Yes,2022-10-07
C008009,18,Male,No,2026-01-31
C008010,67,Female,No,2025-12-09
C008011,37,Male,Yes,2023-02-01
C008012,43,Female,Yes,2022-10-21
C008013,46,Male,Yes,2023-06-23
C008014,50,Male,No,2025-05-15
C008015,29,Male,No,2023-06-18
C008016,20,Male,No,2021-12-19
C008017,24,Male,Yes,2022-03-17
C008018,28,Female,No,2024-03-30
C008019,21,Male,No,2022-11-05
C008020,25,Male,Yes,2023-07-30
C008021,45,Male,Yes,2024-01-17
C008022,25,Female,No,2023-09-14
C008023,39,Male,No,2025-01-04
C008024,46,Male,No,2021-04-07
C008025,51,Male,Yes,2022-01-17
C008026,27,Female,No,2024-06-23
C008027,46,Male,No,2025-10-03
C008028,70,Male,Yes,2023-08-24
C008029,25,Female,No,2022-10-13
C008030,59,Male,Yes,2023-08-12
C008031,48,Female,Yes,2025-11-09
C008032,26,Male,Yes,2022-04-01
C008033,62,Female,Yes,2025-03-31
C008034,31,Female,Yes,2024-05-21
C008035,66,Male,Yes,2024-01-21
C008036,26,Female,No,2024-12-06
C008037,64,Female,Yes,2024-02-06
C008038,69,Male,No,2025-03-15
C008039,60,Female,No,2023-04-25
C008040,31,Male,No,2022-09-25
C008041,64,Female,No,2025-07-26
C008042,55,Female,No,2024-08-09
C008043,25,Female,Yes,2022-01-02
C008044,19,Female,No,2024-08-13
C008045,20,Female,Yes,2023-08-21
C008046,63,Male,No,2022-03-15
C008047,37,Female,No,2025-11-06
C008048,45,Female,Yes,2023-12-13
C008049,46,Female,Yes,2021-09-19
C008050,42,Female,Yes,2022-07-15
C008051,60,Female,No,2025-01-21
C008052,66,Male,Yes,2025-03-26
C008053,50,Male,Yes,2022-10-29
C008054,54,Male,No,2025-01-15
C008055,19,Female,No,2023-10-27
C008056,44,Female,No,2024-07-22
C008057,64,Male,Yes,2021-07-07
C008058,55,Male,Yes,2024-09-27
C008059,23,Male,Yes,2023-12-31
C008060,61,Female,No,2024-08-11
C008061,22,Female,Yes,2022-08-31
C008062,25,Male,No,2024-05-02
C008063,42,Female,Yes,2021-04-10
C008064,69,Female,Yes,2024-03-26
C008065,49,Male,No,2022-09-09
C008066,61,Male,Yes,2023-03-09
C008067,62,Male,Yes,2021-11-12
C008068,38,Female,No,2021-11-21
C008069,32,Female,Yes,2023-03-25
C008070,45,Female,Yes,2024-12-02
C008071,63,Female,Yes,2025-01-08
C008072,68,Female,Yes,2025-05-07
C008073,40,Female,No,2022-05-13
C008074,38,Male,No,2021-03-23
C008075,54,Male,Yes,2024-07-24
C008076,34,Female,Yes,2023-07-16
C008077,46,Male,Yes,2025-10-27
C008078,25,Male,No,2023-09-10
C008079,50,Female,No,2024-05-09
C008080,31,Female,No,2024-09-15
C008081,58,Male,No,2025-06-27
C008082,19,Male,No,2022-09-15
C008083,56,Female,Yes,2024-04-01
C008084,42,Male,Yes,2023-09-03
C008085,21,Female,No,2023-02-26
C008086,30,Male,Yes,2025-03-17
C008087,58,Female,Yes,2025-12-11
C008088,47,Male,Yes,2023-09-28
C008089,60,Female,Yes,2021-12-14
C008090,22,Female,No,2021-10-23
C008091,60,Male,Yes,2024-07-09
C008092,38,Male,Yes,2021-10-14
C008093,31,Female,Yes,2023-01-06
C008094,55,Female,Yes,2023-03-23
C008095,26,Male,No,2024-05-27
C008096,31,Female,No,2025-06-13
C008097,19,Male,Yes,2025-03-10
C008098,32,Female,Yes,2023-06-09
C008099,50,Female,Yes,2022-12-15
C008100,39,Male,No,2022-08-28
C008101,23,Male,Yes,2021-07-28
C008102,64,Female,No,2021-12-01
C008103,31,Male,No,2021-10-03
C008104,47,Female,No,2021-11-12
C008105,67,Male,No,2023-03-08
C008106,54,Male,Yes,2024-05-26
C008107,24,Female,No,2024-04-27
C008108,35,Female,No,2024-02-17
C008109,43,Male,No,2023-03-09
C008110,57,Female,Yes,2021-09-29
C008111,20,Female,No,2022-11-18
C008112,42,Female,No,2025-10-25
C008113,57,Male,No,2024-03-21
C008114,54,Female,Yes,2024-09-20
C008115,45,Female,No,2025-10-24
C008116,64,Male,Yes,2024-01-01
C008117,47,Female,Yes,2023-02-03
C008118,49,Male,No,2021-10-12
C008119,58,Male,Yes,2025-03-10
C008120,68,Male,No,2022-12-26
C008121,67,Male,Yes,2025-10-05
C008122,31,Male,No,2024-03-09
C008123,40,Female,Yes,2024-05-09
C008124,66,Female,Yes,2022-01-03
C008125,43,Male,Yes,2024-12-17
C008126,29,Female,Yes,2023-03-15
C008127,28,Male,No,2023-12-06
C008128,19,Female,Yes,2025-10-07
C008129,70,Male,Yes,2025-09-18
C008130,36,Male,No,2021-12-08
C008131,28,Male,No,2025-12-20
C008132,67,Male,No,2021-10-16
C008133,42,Male,No,2025-01-10
C008134,24,Female,No,2025-03-02
C008135,43,Female,No,2022-12-03
C008136,23,Male,Yes,2025-02-22
C008137,62,Male,No,2024-05-08
C008138,24,Male,Yes,2022-05-21
C008139,34,Female,No,2022-08-01
C008140,37,Female,Yes,2023-11-14
C008141,58,Male,No,2025-02-02
C008142,57,Female,No,2024-10-15
C008143,31,Female,Yes,2025-07-14
C008144,68,Male,Yes,2025-08-15
C008145,69,Male,No,2024-08-17
C008146,39,Female,No,2024-08-29
C008147,66,Female,Yes,2025-06-13
C008148,65,Male,No,2025-04-03
C008149,63,Male,Yes,2023-05-28
C008150,25,Male,Yes,2021-07-15
C008151,28,Male,Yes,2023-11-05
C008152,25,Female,No,2025-10-07
C008153,64,Male,Yes,2026-01-29
C008154,26,Female,Yes,2022-03-21
C008155,38,Male,No,2021-11-16
C008156,33,Female,Yes,2021-12-08
C008157,33,Female,No,2021-09-27
C008158,57,Female,No,2025-08-11
C008159,62,Female,No,2021-11-15
C008160,29,Female,Yes,2024-11-27
C008161,40,Male,No,2024-07-01
C008162,37,Male,Yes,2023-03-15
C008163,42,Male,Yes,2025-04-12
C008164,44,Male,No,2023-11-01
C008165,24,Female,No,2022-04-08
C008166,41,Female,Yes,2025-11-24
C008167,54,Female,Yes,2024-03-24
C008168,36,Female,No,2023-09-25
C008169,24,Female,Yes,2025-03-11
C008170,61,Female,Yes,2023-07-12
C008171,70,Male,Yes,2021-06-12
C008172,32,Female,Yes,2023-01-21
C008173,24,Female,Yes,2021-03-09
C008174,65,Female,Yes,2025-01-05
C008175,45,Female,No,2023-03-17
C008176,68,Male,Yes,2024-05-02
C008177,20,Female,Yes,2024-03-03
C008178,56,Male,No,2023-06-30
C008179,39,Female,No,2021-09-28
C008180,18,Male,Yes,2022-03-07
C008181,33,Female,No,2022-12-24
C008182,29,Male,No,2024-06-02
C008183,63,Female,Yes,2021-04-16
C008184,40,Male,Yes,2023-02-10
C008185,46,Female,Yes,2022-05-09
C008186,44,Female,No,2022-08-21
C008187,63,Female,No,2023-10-15
C008188,42,Male,No,2021-06-21
C008189,45,Female,Yes,2023-08-23
C008190,28,Female,Yes,2025-09-01
C008191,46,Female,No,2021-10-03
C008192,59,Female,No,2022-02-15
C008193,68,Male,No,2023-09-01
C008194,70,Female,No,2024-08-27
C008195,32,Male,Yes,2023-01-14
C008196,64,Male,Yes,2024-02-28
C008197,18,Female,No,2022-06-10
C008198,48,Male,Yes,2022-02-03
C008199,57,Female,No,2023-10-29
C008200,23,Female,No,2021-08-26
C008201,26,Female,Yes,2023-04-26
C008202,48,Male,No,2023-07-06
C008203,63,Female,No,2024-08-29
C008204,34,Male,Yes,2022-09-19
C008205,42,Female,Yes,2026-01-10
C008206,42,Male,Yes,2025-02-11
C008207,48,Male,Yes,2022-12-29
C008208,22,Male,Yes,2022-10-24
C008209,68,Female,Yes,2025-07-16
C008210,37,Male,Yes,2025-08-29
C008211,35,Female,No,2025-07-14
C008212,28,Female,Yes,2021-09-10
C008213,49,Female,Yes,2021-03-27
C008214,45,Male,No,2023-01-02
C008215,20,Female,Yes,2022-07-29
C008216,30,Male,No,2024-10-06
C008217,35,Male,Yes,2023-07-16
C008218,40,Male,No,2024-03-05
C008219,31,Male,No,2022-08-10
C008220,27,Male,No,2022-12-06
C008221,35,Male,No,2023-09-04
C008222,35,Female,Yes,2021-05-17
C008223,20,Female,Yes,2024-01-04
C008224,69,Male,No,2024-09-14
C008225,18,Male,No,2022-03-26
C008226,48,Female,Yes,2021-08-18
C008227,61,Male,No,2024-06-29
C008228,21,Female,No,2021-04-01
C008229,31,Female,Yes,2023-06-15
C008230,20,Female,No,2026-01-05
C008231,22,Male,No,2024-02-06
C008232,56,Male,No,2021-11-05
C008233,47,Male,Yes,2022-06-21
C008234,55,Male,Yes,2022-11-03
C008235,39,Male,Yes,2025-10-31
C008236,39,Female,No,2025-03-03
C008237,63,Female,Yes,2023-08-07
C008238,32,Female,Yes,2023-08-15
C008239,21,Female,Yes,2022-11-18
C008240,32,Female,Yes,2026-01-10
C008241,19,Male,No,2023-12-07
C008242,19,Female,No,2021-11-17
C008243,23,Male,Yes,2023-02-09
C008244,19,Female,No,2023-09-23
C008245,24,Female,Yes,2025-11-20
C008246,56,Male,Yes,2022-08-29
C008247,64,Male,Yes,2024-03-15
C008248,55,Female,No,2023-05-19
C008249,45,Male,No,2026-01-06
C008250,21,Female,No,2021-10-06
C008251,48,Male,No,2023-07-27
C008252,59,Female,No,2022-06-20
C008253,34,Female,No,2022-07-14
C008254,67,Female,No,2025-09-20
C008255,46,Male,Yes,2024-01-03
C008256,39,Male,No,2023-01-23
C008257,33,Female,Yes,2021-12-23
C008258,61,Female,Yes,2025-08-23
C008259,43,Male,No,2025-10-25
C008260,64,Male,No,2026-01-03
C008261,59,Female,No,2023-10-30
C008262,58,Female,Yes,2025-03-15
C008263,23,Male,No,2023-07-26
C008264,43,Male,Yes,2022-10-15
C008265,32,Female,Yes,2022-08-28
C008266,58,Female,No,2026-03-01
C008267,26,Male,Yes,2024-11-10
C008268,43,Female,Yes,2023-08-20
C008269,22,Male,No,2024-04-13
C008270,70,Female,Yes,2023-10-13
C008271,26,Male,Yes,2023-11-18
C008272,59,Female,Yes,2021-03-14
C008273,43,Male,Yes,2021-11-08
C008274,27,Female,No,2024-04-10
C008275,31,Female,No,2021-11-11
C008276,28,Male,No,2021-12-13
C008277,20,Male,Yes,2021-08-19
C008278,22,Female,Yes,2021-07-13
C008279,30,Male,No,2023-03-11
C008280,40,Female,No,2025-03-15
C008281,49,Male,Yes,2022-05-16
C008282,66,Male,Yes,2025-06-17
C008283,49,Male,No,2021-10-30
C008284,48,Female,Yes,2023-09-18
C008285,33,Female,No,2026-02-14
C008286,25,Female,Yes,2022-02-09
C008287,67,Male,No,2022-06-04
C008288,30,Male,Yes,2021-07-03
C008289,64,Male,Yes,2024-06-27
C008290,34,Female,No,2023-05-04
C008291,38,Female,Yes,2025-02-04
C008292,43,Male,Yes,2025-05-22
C008293,38,Female,Yes,2025-04-25
C008294,30,Male,Yes,2025-12-19
C008295,51,Male,No,2022-10-21
C008296,43,Male,No,2021-12-22
C008297,19,Female,Yes,2025-06-27
C008298,19,Female,Yes,2022-11-18
C008299,20,Male,No,2024-02-19
C008300,62,Male,Yes,2022-12-09
C008301,60,Male,Yes,2022-12-09
C008302,70,Male,No,2021-06-11
C008303,65,Female,No,2024-09-18
C008304,39,Male,No,2025-04-22
C008305,70,Female,No,2023-04-26
C008306,41,Male,Yes,2021-07-23
C008307,54,Male,No,2026-01-02
C008308,37,Female,No,2021-05-26
C008309,44,Male,No,2024-03-18
C008310,65,Female,Yes,2024-08-10
C008311,43,Male,Yes,2023-07-17
C008312,70,Male,No,2021-08-25
C008313,36,Male,No,2022-07-31
C008314,37,Female,Yes,2024-06-19
C008315,53,Male,No,2023-10-02
C008316,44,Male,No,2024-04-11
C008317,47,Female,No,2024-06-02
C008318,51,Male,Yes,2021-04-20
C008319,41,Female,No,2022-01-06
C008320,32,Male,Yes,2022-05-23
C008321,37,Male,Yes,2023-11-10
C008322,19,Female,No,2021-05-15
C008323,41,Female,Yes,2023-04-26
C008324,36,Female,No,2024-06-06
C008325,67,Male,Yes,2022-09-11
C008326,70,Male,Yes,2024-08-14
C008327,34,Male,Yes,2024-01-06
C008328,34,Female,No,2022-01-31
C008329,41,Female,No,2022-01-07
C008330,32,Male,No,2024-04-28
C008331,37,Female,Yes,2021-09-28
C008332,36,Female,No,2021-08-13
C008333,46,Female,No,2023-07-11
C008334,61,Female,Yes,2022-06-30
C008335,33,Female,Yes,2024-04-30
C008336,63,Male,No,2021-09-22
C008337,21,Male,No,2025-07-07
C008338,59,Female,No,2023-09-09
C008339,57,Male,Yes,2026-02-07
C008340,49,Female,No,2024-01-16
C008341,62,Male,No,2025-08-06
C008342,42,Male,Yes,2021-12-18
C008343,18,Female,Yes,2021-12-08
C008344,61,Male,Yes,2025-11-24
C008345,40,Male,Yes,2023-09-22
C008346,42,Female,No,2022-08-13
C008347,43,Female,No,2023-04-13
C008348,37,Male,Yes,2025-09-22
C008349,21,Male,Yes,2025-01-09
C008350,61,Male,No,2025-10-27
C008351,26,Male,Yes,2021-10-23
C008352,23,Male,Yes,2025-05-04
C008353,63,Female,No,2023-12-20
C008354,39,Male,Yes,2022-11-25
C008355,40,Male,Yes,2023-01-01
C008356,62,Female,Yes,2022-05-29
C008357,53,Male,Yes,2025-06-19
C008358,33,Male,Yes,2025-12-15
C008359,27,Female,Yes,2022-10-29
C008360,54,Female,No,2026-02-22
C008361,30,Male,Yes,2023-12-12
C008362,38,Female,No,2022-01-09
C008363,70,Female,Yes,2021-08-13
C008364,35,Male,No,2023-03-24
C008365,31,Male,No,2022-07-08
C008366,35,Female,Yes,2024-11-27
C008367,65,Female,No,2022-12-03
C008368,29,Female,No,2025-11-24
C008369,55,Female,No,2023-07-25
C008370,38,Female,No,2025-05-23
C008371,58,Male,Yes,2026-01-18
C008372,34,Female,Yes,2024-04-09
C008373,58,Female,No,2023-05-07
C008374,37,Female,Yes,2022-08-18
C008375,27,Male,Yes,2022-09-03
C008376,18,Male,Yes,2025-07-18
C008377,21,Female,Yes,2022-09-02
C008378,63,Male,No,2021-12-05
C008379,58,Male,No,2025-11-10
C008380,21,Female,No,2021-10-13
C008381,55,Male,No,2023-04-16
C008382,62,Male,Yes,2021-12-10
C008383,22,Male,Yes,2026-02-07
C008384,33,Female,Yes,2023-04-22
C008385,58,Female,Yes,2023-11-02
C008386,64,Male,No,2022-05-14
C008387,40,Male,No,2024-11-08
C008388,30,Male,Yes,2024-01-03
C008389,59,Male,No,2026-01-19
C008390,27,Male,No,2023-03-31
C008391,59,Female,Yes,2024-05-19
C008392,67,Male,No,2023-06-27
C008393,27,Female,No,2025-05-03
C008394,55,Male,Yes,2022-05-18
C008395,30,Male,Yes,2022-11-01
C008396,67,Female,Yes,2026-03-05
C008397,31,Female,Yes,2023-11-09
C008398,18,Female,Yes,2024-09-05
C008399,61,Female,Yes,2025-10-20
C008400,26,Male,No,2022-09-11
C008401,55,Male,No,2022-12-28
C008402,67,Female,No,2025-09-30
C008403,67,Male,No,2023-06-30
C008404,38,Male,Yes,2022-06-25
C008405,27,Male,No,2024-02-02
C008406,24,Female,Yes,2024-04-22
C008407,21,Male,No,2021-08-01
C008408,48,Female,No,2021-10-18
C008409,30,Male,No,2021-07-31
C008410,22,Female,Yes,2022-03-06
C008411,28,Male,No,2025-01-03
C008412,69,Female,Yes,2022-02-07
C008413,26,Male,No,2021-05-26
C008414,37,Female,Yes,2024-12-13
C008415,34,Male,No,2023-01-04
C008416,39,Female,Yes,2022-02-13
C008417,22,Female,No,2025-09-20
C008418,20,Male,Yes,2025-02-01
C008419,31,Female,Yes,2023-07-21
C008420,62,Male,Yes,2022-03-16
C008421,51,Male,Yes,2024-07-22
C008422,60,Female,No,2024-09-19
C008423,53,Female,No,2022-12-27
C008424,70,Female,No,2025-02-16
C008425,68,Female,No,2021-04-11
C008426,61,Male,No,2023-10-15
C008427,45,Female,No,2022-02-27
C008428,39,Female,No,2025-07-06
C008429,69,Male,No,2025-01-17
C008430,67,Male,No,2024-02-19
C008431,64,Female,Yes,2024-07-01
C008432,47,Female,Yes,2021-12-28
C008433,26,Female,No,2024-07-18
C008434,51,Male,Yes,2021-12-22
C008435,21,Female,Yes,2023-03-28
C008436,19,Male,No,2022-06-27
C008437,50,Male,Yes,2021-06-01
C008438,58,Female,No,2023-05-04
C008439,58,Female,Yes,2024-08-17
C008440,45,Male,No,2025-08-26
C008441,35,Male,Yes,2021-09-03
C008442,42,Female,No,2023-06-18
C008443,61,Female,Yes,2025-10-27
C008444,58,Male,Yes,2021-08-30
C008445,50,Male,Yes,2022-08-23
C008446,47,Female,No,2024-02-07
C008447,18,Female,No,2022-10-15
C008448,32,Female,No,2025-04-20
C008449,62,Male,Yes,2026-02-17
C008450,47,Male,No,2024-01-19
C008451,24,Male,Yes,2025-04-20
C008452,65,Female,No,2021-05-06
C008453,50,Female,No,2024-11-18
C008454,31,Female,Yes,2024-07-23
C008455,36,Male,No,2025-11-19
C008456,32,Male,Yes,2021-06-17
C008457,54,Male,No,2023-05-27
C008458,60,Male,No,2024-08-22
C008459,57,Female,No,2021-07-29
C008460,22,Male,Yes,2024-11-15
C008461,45,Female,No,2024-09-01
C008462,62,Female,Yes,2023-11-17
C008463,28,Male,No,2022-11-08
C008464,52,Male,Yes,2022-08-21
C008465,29,Female,Yes,2025-11-28
C008466,47,Male,No,2022-02-19
C008467,27,Female,No,2021-04-23
C008468,37,Male,Yes,2023-05-12
C008469,23,Female,No,2024-03-26
C008470,40,Male,No,2024-02-28
C008471,53,Male,No,2021-05-08
C008472,64,Female,No,2023-02-28
C008473,23,Female,Yes,2022-09-09
C008474,46,Female,No,2025-04-24
C008475,36,Female,No,2024-05-30
C008476,29,Male,No,2022-09-18
C008477,20,Male,Yes,2022-10-01
C008478,38,Female,No,2025-02-09
C008479,48,Female,No,2024-05-28
C008480,40,Female,Yes,2021-03-07
C008481,69,Male,Yes,2021-05-06
C008482,32,Male,Yes,2025-05-01
C008483,58,Male,Yes,2023-03-02
C008484,46,Male,Yes,2021-03-23
C008485,23,Male,Yes,2024-05-12
C008486,65,Male,Yes,2024-03-26
C008487,63,Male,Yes,2022-07-26
C008488,33,Female,Yes,2022-07-20
C008489,44,Male,No,2022-02-12
C008490,28,Female,No,2022-07-30
C008491,68,Female,No,2024-03-23
C008492,18,Female,No,2023-12-14
C008493,55,Male,Yes,2021-06-29
C008494,69,Male,Yes,2025-03-01
C008495,43,Male,Yes,2026-01-01
C008496,63,Male,No,2022-07-28
C008497,63,Female,Yes,2021-08-24
C008498,23,Female,Yes,2026-01-31
C008499,43,Female,No,2023-02-27
C008500,44,Female,Yes,2023-05-26
C008501,59,Male,Yes,2025-08-02
C008502,30,Female,Yes,2021-12-31
C008503,45,Female,Yes,2021-11-19
C008504,53,Male,Yes,2024-04-06
C008505,32,Female,No,2025-01-01
C008506,29,Male,No,2023-02-14
C008507,53,Female,Yes,2023-02-28
C008508,43,Male,Yes,2025-08-02
C008509,63,Male,No,2024-02-21
C008510,61,Male,No,2025-06-17
C008511,32,Male,No,2025-05-13
C008512,57,Male,Yes,2026-03-01
C008513,46,Female,No,2021-07-21
C008514,62,Male,Yes,2021-04-05
C008515,57,Male,Yes,2023-06-01
C008516,44,Female,No,2023-05-27
C008517,38,Male,Yes,2023-08-20
C008518,67,Female,Yes,2022-10-27
C008519,26,Male,No,2025-11-30
C008520,19,Male,No,2021-11-21
C008521,47,Male,No,2025-03-21
C008522,36,Female,No,2021-05-28
C008523,38,Male,Yes,2022-01-23
C008524,50,Female,Yes,2021-10-03
C008525,28,Male,Yes,2023-06-29
C008526,34,Male,Yes,2025-08-26
C008527,54,Female,No,2025-01-20
C008528,24,Female,Yes,2023-10-13
C008529,41,Male,No,2022-12-20
C008530,29,Female,No,2021-06-19
C008531,58,Male,Yes,2022-06-19
C008532,34,Female,No,2021-06-04
C008533,57,Female,No,2021-09-05
C008534,44,Male,Yes,2024-08-28
C008535,26,Male,Yes,2023-05-23
C008536,69,Male,No,2023-06-30
C008537,57,Female,Yes,2024-01-10
